doc_id,template_id,comment,title,link,youtube_title,youtube_descp,youtube_trans
0nfHzpDO,Raleigh Review,"Time for the hospitals to start cashing out dead Covid patients from the ICU to cashing in those $30,000 checks they previously received for each patient they ki💉💉ed in Covid ICU courtesy of the CDC Covid hospital protocols and Remdesivir!",COVID-19 Cases Surge in North Carolina amid Scarcity of Tests and Rising Hospital Admissions,https://newsbreak.com/n/0nfHzpDO,"COVID cases ticking up, tests becoming hard to find",The latest state data shows some metrics are the highest they've been since April.,nine days after testing positive for covid governor Cooper is on the mend he's among many in North Carolina right now with the virus data showing it's ticking upward again in wral's Ali Ingersoll is looking at the latest numbers and explains why it might be more difficult to find a test right now it wouldn't be surprising if you knew a friend or a family member who tested positive for covid recently and that's because cases are on the rise once again the latest State data shows the virus is the most prevalent it has been in Wastewater since April there are more than 14 million particles per person Health officials rely on this metric to monitor how quickly the virus is spreading even if people are asymptomatic or they're not getting tested now speaking of testing you might have had some issues finding one recently as of early June you can't order one from the federal government anymore so we decided to check pharmacies in Raleigh and Durham we were told tests were unavailable at one target and a few Walgreens a pharmacist saying he believes people are trying to get tested before vacations when you check the Walgreens website though it says some store brand tests are available for pickup despite what store employees told us and that we couldn't find any ourselves of the Dozen stores we visited most had some at home tests on their shelves while State officials don't track testing anymore they do keep an eye on Hospital admissions for covet another metric that is increasing with about 190 new covet patients admitted to hospitals Statewide this week now we'll be keeping an eye on these numbers over the next several weeks as well and update you as new information comes out for WRAL news I'm Ali Ingersoll
0neAlBhk,Raleigh Review,"They caught 1 man and 3 women, I thought it was 2 men...",Memphis Teen Restaurant Host Severely Assaulted Over Seating Issues,https://newsbreak.com/n/0neAlBhk,TN: Upset customers attack restaurant Cheddar’s host who weren't seated together,"Memphis police are looking for suspects in an attack on a teenage host at a restaurant over the weekend, sending the teen to the hospital. Subscribe to WRAL: https://youtube.com/c/wral5 Follow WRAL: Facebook: https://facebook.com/WRALTV Twitter: https://twitter.com/WRAL IG: https://instagram.com/wral About WRAL-TV: WRAL is your Raleigh, North Carolina news source. Check out our videos for the latest news in Raleigh, local sports, Raleigh weather, and more at https://WRAL.com #localnews #tennessee #memphis",you never know if they probably come back or they probably kill me if I come back anything 17 year old Omarion Ford had only been working as a host at Cheddar's scratch kitchen for about a month when he says he was attacked by a group of people overseeding Arrangements he says he has since quit his job at Cheddar's in fear for his life it took me 10 applications to find a job I'm doing from somebody just coming coming up coming to restaurant and just you know jump me for no reason it was wrong they did Omarion says a family of eight came in and after he members suggested they split up the party was seated but Omarion says they were unhappy with the table and left he says the group came back minutes later and a cancellation allowed them to be seated together but Omarion says after a woman with the group confronted him about why they weren't seated there originally things took a turn that's how he was when I got there he was unconscious Omarion says a man with the group punched him in the face he says he hid back in self-defense then he says the group began attacking him Omarion's mother Leticia Ford and other family members rushed to Cheddars she says her son had to be treated by paramedics and was taken to the hospital video shows the chaotic aftermath inside it was very hurtful you know because you know not only did they do this to him they are adults and it was a group of people they could have killed my son Omarion is out of the hospital he and his family wanting those responsible to face the consequences for their actions my nephew is traumatized and he has he doesn't deserve this and he all he want to do is work he had you know 12th grade year coming up and he's trying to prepare for for college I do feel like they need to catch him and then he got to deal with him because you shouldn't put your hands on me
0nfHzpDO,Raleigh Review,Scarsitsy Scarcity of tests? They keep sending me 18 at a pop,COVID-19 Cases Surge in North Carolina amid Scarcity of Tests and Rising Hospital Admissions,https://newsbreak.com/n/0nfHzpDO,"COVID cases ticking up, tests becoming hard to find",The latest state data shows some metrics are the highest they've been since April.,nine days after testing positive for covid governor Cooper is on the mend he's among many in North Carolina right now with the virus data showing it's ticking upward again in wral's Ali Ingersoll is looking at the latest numbers and explains why it might be more difficult to find a test right now it wouldn't be surprising if you knew a friend or a family member who tested positive for covid recently and that's because cases are on the rise once again the latest State data shows the virus is the most prevalent it has been in Wastewater since April there are more than 14 million particles per person Health officials rely on this metric to monitor how quickly the virus is spreading even if people are asymptomatic or they're not getting tested now speaking of testing you might have had some issues finding one recently as of early June you can't order one from the federal government anymore so we decided to check pharmacies in Raleigh and Durham we were told tests were unavailable at one target and a few Walgreens a pharmacist saying he believes people are trying to get tested before vacations when you check the Walgreens website though it says some store brand tests are available for pickup despite what store employees told us and that we couldn't find any ourselves of the Dozen stores we visited most had some at home tests on their shelves while State officials don't track testing anymore they do keep an eye on Hospital admissions for covet another metric that is increasing with about 190 new covet patients admitted to hospitals Statewide this week now we'll be keeping an eye on these numbers over the next several weeks as well and update you as new information comes out for WRAL news I'm Ali Ingersoll
0nfHzpDO,Raleigh Review,"Oh, please! Feed me a new lie....that one is getting old",COVID-19 Cases Surge in North Carolina amid Scarcity of Tests and Rising Hospital Admissions,https://newsbreak.com/n/0nfHzpDO,"COVID cases ticking up, tests becoming hard to find",The latest state data shows some metrics are the highest they've been since April.,nine days after testing positive for covid governor Cooper is on the mend he's among many in North Carolina right now with the virus data showing it's ticking upward again in wral's Ali Ingersoll is looking at the latest numbers and explains why it might be more difficult to find a test right now it wouldn't be surprising if you knew a friend or a family member who tested positive for covid recently and that's because cases are on the rise once again the latest State data shows the virus is the most prevalent it has been in Wastewater since April there are more than 14 million particles per person Health officials rely on this metric to monitor how quickly the virus is spreading even if people are asymptomatic or they're not getting tested now speaking of testing you might have had some issues finding one recently as of early June you can't order one from the federal government anymore so we decided to check pharmacies in Raleigh and Durham we were told tests were unavailable at one target and a few Walgreens a pharmacist saying he believes people are trying to get tested before vacations when you check the Walgreens website though it says some store brand tests are available for pickup despite what store employees told us and that we couldn't find any ourselves of the Dozen stores we visited most had some at home tests on their shelves while State officials don't track testing anymore they do keep an eye on Hospital admissions for covet another metric that is increasing with about 190 new covet patients admitted to hospitals Statewide this week now we'll be keeping an eye on these numbers over the next several weeks as well and update you as new information comes out for WRAL news I'm Ali Ingersoll
0nfHzpDO,Raleigh Review,BS .... more scare tactics !!! Getting everyone ready for the same old BS this fall!,COVID-19 Cases Surge in North Carolina amid Scarcity of Tests and Rising Hospital Admissions,https://newsbreak.com/n/0nfHzpDO,"COVID cases ticking up, tests becoming hard to find",The latest state data shows some metrics are the highest they've been since April.,nine days after testing positive for covid governor Cooper is on the mend he's among many in North Carolina right now with the virus data showing it's ticking upward again in wral's Ali Ingersoll is looking at the latest numbers and explains why it might be more difficult to find a test right now it wouldn't be surprising if you knew a friend or a family member who tested positive for covid recently and that's because cases are on the rise once again the latest State data shows the virus is the most prevalent it has been in Wastewater since April there are more than 14 million particles per person Health officials rely on this metric to monitor how quickly the virus is spreading even if people are asymptomatic or they're not getting tested now speaking of testing you might have had some issues finding one recently as of early June you can't order one from the federal government anymore so we decided to check pharmacies in Raleigh and Durham we were told tests were unavailable at one target and a few Walgreens a pharmacist saying he believes people are trying to get tested before vacations when you check the Walgreens website though it says some store brand tests are available for pickup despite what store employees told us and that we couldn't find any ourselves of the Dozen stores we visited most had some at home tests on their shelves while State officials don't track testing anymore they do keep an eye on Hospital admissions for covet another metric that is increasing with about 190 new covet patients admitted to hospitals Statewide this week now we'll be keeping an eye on these numbers over the next several weeks as well and update you as new information comes out for WRAL news I'm Ali Ingersoll
0nfHzpDO,Raleigh Review,More lies and gaslighting from fake news media! 🙄🙄,COVID-19 Cases Surge in North Carolina amid Scarcity of Tests and Rising Hospital Admissions,https://newsbreak.com/n/0nfHzpDO,"COVID cases ticking up, tests becoming hard to find",The latest state data shows some metrics are the highest they've been since April.,nine days after testing positive for covid governor Cooper is on the mend he's among many in North Carolina right now with the virus data showing it's ticking upward again in wral's Ali Ingersoll is looking at the latest numbers and explains why it might be more difficult to find a test right now it wouldn't be surprising if you knew a friend or a family member who tested positive for covid recently and that's because cases are on the rise once again the latest State data shows the virus is the most prevalent it has been in Wastewater since April there are more than 14 million particles per person Health officials rely on this metric to monitor how quickly the virus is spreading even if people are asymptomatic or they're not getting tested now speaking of testing you might have had some issues finding one recently as of early June you can't order one from the federal government anymore so we decided to check pharmacies in Raleigh and Durham we were told tests were unavailable at one target and a few Walgreens a pharmacist saying he believes people are trying to get tested before vacations when you check the Walgreens website though it says some store brand tests are available for pickup despite what store employees told us and that we couldn't find any ourselves of the Dozen stores we visited most had some at home tests on their shelves while State officials don't track testing anymore they do keep an eye on Hospital admissions for covet another metric that is increasing with about 190 new covet patients admitted to hospitals Statewide this week now we'll be keeping an eye on these numbers over the next several weeks as well and update you as new information comes out for WRAL news I'm Ali Ingersoll
0neZBZ9B,Raleigh Review,did you have dramatic the lady was totally bullshit. love that drama,Roxboro Resident Seeks Redress Over Controversial No-Knock Raid: Sparks an Urgent Call for Police Reform,https://newsbreak.com/n/0neZBZ9B,Roxboro woman wants apology as emotional scars linger from 'SWAT-style' raid of her home,"Months after her home was rushed by police, a Roxboro woman is still shaken by the events of Jan. 6, 2023. Shayla Tapp said that the Roxboro Police Department executed a 'no-knock' warrant and underwent a 'SWAT-style' raid at her home on that date. Tapp is now asking for a change in policy and a formal apology. Tapp said she was in the shower when police knocked down her door, held her naked on the floor and searched her home. She was initially charged with a misdemeanor possession of marijuana. The district attorney later dropped the charges in the case. Mike Waters' dismissal notes said body camera footage showed the search warrant being served in a no-knock manner, despite there being no suspicion of drug trafficking or drug trade. Members of the Granville County NAACP joined Tapp and her attorney at a press conference on Thursday at Roxboro City Hall. They argue this warrant never should have been served. Tapp said it stemmed from an issue about an alleged theft of a dog. Police came to her home to take back the dog and then returned later with the warrant for the marijuana misdemeanor charge. Tapp said she's been diagnosed with PTSD after the incident, which has taken a heavy emotional toll on her. ‘This situation has changed me,"" Tapp said. ""I cannot trust the police. I do not sleep at night. I am terribly afraid. I would not want this to happen to anybody, nobody, not my worst enemy."" ""I just want to be myself again,"" she added. Attorney Abraham Rubert-Schewel said that no 911 call or police report of the matter exists. In a statement, Roxboro Police Chief Davis Hess said 'I am confident the video shows officers knocking and announcing on the front door, then after no response, went to the back door and did the same thing before entering with a lawfully obtained search warrant."" Tapp said her doors are still off their hinges and the home still has significant damage from the raid. Subscribe to WRAL: https://youtube.com/c/wral5 Follow WRAL: Facebook: https://facebook.com/WRALTV Twitter: https://twitter.com/WRAL IG: https://instagram.com/wral About WRAL-TV: WRAL is your Raleigh, North Carolina news source. Check out our videos for the latest news in Raleigh, local sports, Raleigh weather, and more at https://WRAL.com #localnews #northcarolina #police",dangerous deadly heat and for how long and now at four o'clock a Roxboro woman wants a formal apology and a change in policy after what she calls a SWAT style raid on her home thanks for joining us I'm Lena toled and I'm Chris lovinggood Shayla Tapp says she was in the shower when police knocked on her door held her naked on the floor and searched her home well now her charges were dropped wral's Monica Casey joins us live from Roxboro so Monica what have you learned with us today well the district attorney has dropped the charges in this case Mike Waters dismissal note say body camera footage shows this search warrant was served in a no-knock manner despite there being no suspicion of drug trafficking or drug trade members of the Granville County NAACP joined Shayla tap and her attorney here at today's press conference they argue this warrant never should have been served Tapp says it stemmed from an issue about an alleged theft of a dog police came to her home to take back the dog and then returned later with the warrant for the marijuana misdemeanor tap says since this incident she's been diagnosed with PTSD I'm just not comfortable at home anymore if I'm in the shower I hear any type of noise my legs shake my hands Shake I just want to be myself again um I feel like everything was taken from me and on this day my life changed in a statement from Roxboro police chief David Hess he writes that he is quote confident the body camera video shows officers knocking and announcing on the front door then after no response went to the back door and did the same thing before entering with a lawfully obtained search warrant WRAL has requested the body camera video from this incident and we will stay on this story Chris and should we get that we'll of course go through it thoroughly Monica Casey live in Roxboro thank you Monica new developments in the last few hours and another story that we're tracking the
0ndE8pZ1,Raleigh Review,"Hunter Biden admitted to a federal judge Wednesday that he received over $600,000 from a Chinese Communist Party-backed company, contradicting President Biden’s insistence that nobody from his family ""made money from China.""",Independence of the Justice Department Reinforced Amid Biden's Trial,https://newsbreak.com/n/0ndE8pZ1,White House stand on Hunter Biden being a ‘private citizen’ for questions on his criminal case.,,Hunter Biden is a private citizen and this was a personal matter for him as we have said the president the first lady they love their son and they support him as he continues to rebuild his life this case was handled independently as all of you know by the justice department under the leadership of a prosecutor appointed by the former president president Trump
0neH3tLa,Raleigh Review,"47 pounds is only one bale! Thats5no ""MAJOR BUST""!! GTHOH Hoss!!!",Major Drug Seizure on I-795 : K-9 Unit Helps Confiscate 47lbs of Cannabis,https://newsbreak.com/n/0neH3tLa,"Wayne County K-9 Rip helps busts 2 men with 47 pounds of weed, police say","Wayne County K-9 Rip helps busts 2 men with 47 pounds of weed, police say",47 pounds of pot are now off the street following a drug bust in Goldsboro take a look at the hall that was found during a traffic stop on i-795 according to police it was a sheriff's dog that sniffed out the drugs which ultimately led to a surge in the discovery the marijuana inside three duffel bags the two people who are in the car Brandon Durham and Brock Johnson were both arrested on a list of charges that include possession and trafficking of marijuana
0neeWzLf,Raleigh Review,bullshit,Rising Lake Water Temperatures in North Carolina Pose Potential Dangers,https://newsbreak.com/n/0neeWzLf,High NC lake water temperatures and its dangers,High NC lake water temperatures and its dangers,warmer weather means warmer water whether you're at the beach maybe the lake good evening and thanks so much for joining us I'm Angela Taylor and I'm Rod Carter but warmer water can spell trouble for you as it can serve as a breeding ground for bacteria tonight consumer investigators Steve spraysha is digging deeper into how you can keep yourself safe thermometer and aim it at the ground you'll get a just how hot the ground is right now we're talking 97 degrees but if you aim it at the water you're going to get a false reading because what it's doing is it's looking at the ambient reflected heat you could also go online and see exactly what the water temperature at the lake is the U.S Geological Survey monitors both Jordan and Falls Lake for many factors including temperature and Falls Lake feels hot like bath water warm just how warm well the USGS website says the water temperature at Falls Lake on Wednesday reached over at 94 degrees that seemed incredible so I went to the lake to investigate the Army Corps of Engineers supervisor at the lake told me the temperature is not that high saying this sensor which measures water temperature is broken and needs to be replaced does it feel warmer than usual when you get in it does a little bit but I just figured that's because the sun's been shining on it for a little while but no matter what the temperature is warmer water can encourage the growth of dangerous organisms you get all at all concerned about any kind of bacteria that would grow on the warmer water I do I was just telling my daughter not to swallow any water there are also other precautions you should take before entering the water because shaving whether you're a male or female produces micro cuts and that could be an entry point for a pathogen you should also take care not to ingest the spray from a personal watercraft or boat if you have a loved one that's prone to either ear infections or nose or sinus infections to to wear a nose plugs or ear plugs it's also not a bad idea to shower after you've been in the lake to remove any potential pathogens since both Falls and Jordan Lake are Public Water Supplies they're monitored by the state for both water quality as well as pollution working for you I'm consumer investigator Steve Frazier
0neMaAHo,Raleigh Review,Be the hero they say until you getting buried. I'm sorry I don't get paid to be a police officer so I'm not by NO means helping them be it an investigation or random questioning. Second whoever wrote this article told the story they think people want to hear. He was disarmed by the man he was going to potentially make his victim stop the cap.,Brave Civilian Thwarts Mall Shooting Incident in Fayetteville,https://newsbreak.com/n/0neMaAHo,Man stops shooting suspect in Cross Creek mall food court,One person is in custody after shots were fired inside Cross Creek Mall in Fayetteville. https://abc11.com/cross-creek-mall-fayetteville-shooting-shots-fired/13552154/ Watch: https://abc11.com/watch/live/11065013/ Threads: https://www.threads.net/@abc11_wtvd Like us on Facebook: https://www.facebook.com/ABC11/ Twitter: https://twitter.com/ABC11_WTVD TIKTOK: https://www.tiktok.com/@abc11_eyewitnessnews,hi Steve hi Lauren yes a local man took control of the situation he just came here to get lunch when this whole situation unfolded and he found the suspect here in the parking lot right in this area where I'm standing as people were running in fear inside the food court again right here from the parking lot Rob Williams tells us that he spotted the suspect first as he was walking into the food court he saw the suspect had a gun in his hand then put it in his pants and then concealed it further with his shirt police tell us that the incident happened at around 12 45 this afternoon and those who were inside the food court at the time tell us the man opened fire after getting into an argument with some workers at the Primo Pizza and when Williams found out from the parking lot that shots were fired inside he says he then spotted the man out here in the parking lot again our point and I said that's him he did it I drew my weapon pointed at him said get on the ground he gets on the ground I Pat him down check to see if he still had the weapon on him he didn't have it on him he kept saying it wasn't me [Music] Williams says that an undercover cop then came over in a Flash and took that man into custody now Fayetteville Police tell us that they have recovered the gun from here at the mall and the mall was not put into lockdown today it is currently open there are people shopping inside there are workers in there the food court is still open however the Primo Pizza is closed
0neH3tLa,Raleigh Review,don't pat yourself on the back you don't deserve it,Major Drug Seizure on I-795 : K-9 Unit Helps Confiscate 47lbs of Cannabis,https://newsbreak.com/n/0neH3tLa,"Wayne County K-9 Rip helps busts 2 men with 47 pounds of weed, police say","Wayne County K-9 Rip helps busts 2 men with 47 pounds of weed, police say",47 pounds of pot are now off the street following a drug bust in Goldsboro take a look at the hall that was found during a traffic stop on i-795 according to police it was a sheriff's dog that sniffed out the drugs which ultimately led to a surge in the discovery the marijuana inside three duffel bags the two people who are in the car Brandon Durham and Brock Johnson were both arrested on a list of charges that include possession and trafficking of marijuana
0neMaAHo,Raleigh Review,"This whole article is BS, the guy went to his car to retrieve a gun after an argument with an employee. He then confronts the employee and it was the employee who disarmed him after he fired a shot.",Brave Civilian Thwarts Mall Shooting Incident in Fayetteville,https://newsbreak.com/n/0neMaAHo,Man stops shooting suspect in Cross Creek mall food court,One person is in custody after shots were fired inside Cross Creek Mall in Fayetteville. https://abc11.com/cross-creek-mall-fayetteville-shooting-shots-fired/13552154/ Watch: https://abc11.com/watch/live/11065013/ Threads: https://www.threads.net/@abc11_wtvd Like us on Facebook: https://www.facebook.com/ABC11/ Twitter: https://twitter.com/ABC11_WTVD TIKTOK: https://www.tiktok.com/@abc11_eyewitnessnews,hi Steve hi Lauren yes a local man took control of the situation he just came here to get lunch when this whole situation unfolded and he found the suspect here in the parking lot right in this area where I'm standing as people were running in fear inside the food court again right here from the parking lot Rob Williams tells us that he spotted the suspect first as he was walking into the food court he saw the suspect had a gun in his hand then put it in his pants and then concealed it further with his shirt police tell us that the incident happened at around 12 45 this afternoon and those who were inside the food court at the time tell us the man opened fire after getting into an argument with some workers at the Primo Pizza and when Williams found out from the parking lot that shots were fired inside he says he then spotted the man out here in the parking lot again our point and I said that's him he did it I drew my weapon pointed at him said get on the ground he gets on the ground I Pat him down check to see if he still had the weapon on him he didn't have it on him he kept saying it wasn't me [Music] Williams says that an undercover cop then came over in a Flash and took that man into custody now Fayetteville Police tell us that they have recovered the gun from here at the mall and the mall was not put into lockdown today it is currently open there are people shopping inside there are workers in there the food court is still open however the Primo Pizza is closed
0neALJuG,Raleigh Review,"unusual occurrence this is not a unusual occurrence, in fact it's very common for bales of pot to wash up on shore. As a teen we regularly got up early to scour the beach for washed up bales. Shite stunk so bad that we called it ""Skunk Weed""",Unusual Day in Florida : Marijuana Washes Ashore and Amphibians Migrate,https://newsbreak.com/n/0neALJuG,FL: Marijuana washes ashore on Florida beach,"A Florida beach becomes littered, inexplicably, with mounds of mushy marijuana. Subscribe to WRAL: https://youtube.com/c/wral5 Follow WRAL: Facebook: https://facebook.com/WRALTV Twitter: https://twitter.com/WRAL IG: https://instagram.com/wral About WRAL-TV: WRAL is your Raleigh, North Carolina news source. Check out our videos for the latest news in Raleigh, local sports, Raleigh weather, and more at https://WRAL.com #localnews #florida #beach",beachgoers were baffled and a buzzing about a bunch of marijuana that inexplicably washed ashore littering this Florida beach with literal seaweed there was pot just marijuana all up and down here I mean I know the ocean is home to all kinds of Flora and Fauna but marijuana come on the cops were called when a bystander spotted the pot and took a whiff of the stank dank for confirmation I did pick it up and smell it to see what it's not liking it was sweet so I was like okay that's kind of crazy police came and eventually cleaned up the beach buds warning locals not to try and take any so sorry folks no freebies from this high tide from soggy seaweed to toads on the roads a mass migration of toads was caught on camera and left not just local looky-loos but biologists scratching their heads we're talking like thousands of toads crossing the road is this like toad mageddon hey hey the toad puns are my department lady but I have to say that one was actually quite riveting the mass Exodus was reportedly more than a mile long and consisted of hundreds of thousands of toads the good news is experts say the event was a natural one likely triggered by recent rainstorms the bad news is the Fantastical amphibious flight undoubtedly resulted in more than a few toads broken finally it was Christmas in July or so it seemed when a Boston area gas station fire suppression system was triggered possibly by accident and rained down a snowy white retardant substance on customers and cars blanketing the station turning it into a wild winter-ish Wonderland or take a look at this I'm Jeremy Roth
0neGz58N,Raleigh Review,"In,other word's.They,let him ""RESIGN""🤔.Does,anyone FACT CHECK.These,so called firing's? He's,probably enroute to another Department.As,I type this😩😲👎",Ohio Police Officer Dismissed After K-9 Attack on Unarmed Black Man,https://newsbreak.com/n/0neGz58N,OH: Officer fired after releasing K-9 on unarmed black driver,Body camera video was released after an incident in Ohio where a police officer released a K-9 that attacked an unarmed black man after a traffic stop and police chase.,the Ohio police officer seen on video releasing his canine partner on an unarmed black man has now been fired they're not released the dog with his hands up do not release the dog with his hands up though that body camera video shows the incident from the 4th of July ex-officer Ryan speakman's dog charged jajarius Rose after he surrendered with his hands up on Wednesday the Circleville Police Department said Speakman did not meet the standards and expectations they hold for their officers Rose was taken to a nearby hospital to be treated he's charged with failure to comply after leading officers on a 30-minute highway chase in Arizona
0ncJXLNz,Raleigh Review,"What. The facility should fix or repair her vehicle without a charge and an apology also, The soon 50 year in business is purely questionable and that repair faculty did not receive any threats at all. A bogus lie.",Racial Slur and Botched Repair : Raleigh Woman Exposes Garner Auto Shop,https://newsbreak.com/n/0ncJXLNz,Customer at Garner auto repair shop records manager using racial slur caught on cam,"Sheena Jackson took her BMW to Auto Performance Center in Garner for brake repairs. A video Jackson took shows the shop's manager referring to her using the N-word. Auto Performance Center owner Steve Ward told WRAL News he regrets what happened and that he wasn’t there during Monday’s incident. Ward said he’s received threatening and messages since Jackson’s post. He said his family has owned Auto Performance Center for 49 years. Ward told WRAL News that the manager and employee caught on camera have been fired. Jackson said video shows the two laughing then talking to another customer. “I feel like me fussing at them was going to do what, nothing?” Jackson said. “But that video is powerful.” Jackson said she plans to take her BMW to a dealership to get a full check. Full Transcript: https://www.wral.com/story/raleigh-woman-catches-a-garner-auto-repair-shop-manager-using-a-racial-slur/20971461/ Subscribe to WRAL: https://youtube.com/c/wral5 Follow WRAL: Facebook: https://facebook.com/WRALTV Twitter: https://twitter.com/WRAL IG: https://instagram.com/wral About WRAL-TV: WRAL is your Raleigh, North Carolina news source. Check out our videos for the latest news in Raleigh, local sports, Raleigh weather, and more at https://WRAL.com #localnews #northcarolina #caughtoncamera",a Raleigh woman is calling out a local auto repair shop after catching a manager call her a racial slur she put her phone on a chair in the waiting room of the shop and recorded it the video is going viral with hundreds of shares and tens of thousands of views on social media Debbie Orioles Matt talhelm went to that repair shop in Garner to get answers he's there live after talking to the owner Matt Deborah the owner of the auto performance center here says the mechanic and the manager both have been fired after all of this that woman who went into the shop here to get some work done says it's not just the n-word that was used that's not the worst of it she tells me she says the worst part of the video is they seem to admit to sending her back out onto the road with a bad repair job when Sheena Jackson needed a brake job on her BMW 3 Series this is the Black Knight that's what I named her I love Batman she brought it here to auto performance center based on their positive reviews online no problem you know they had great service they treated me well a few weeks later the brake sensors alerted her to a problem so she returned to the repair shop concerned about safety I'm a mom and I'm a coach and I carry a lot of kids around this time around Jackson says the customer service wasn't the same so she put her phone down on the seat inside the office here with its camera pointing to the ceiling as she stepped outside because the tension was high well I thought I was going to catch something but I never thought I was going to catch this a minute later the Shop's female manager and another employee talk about who's responsible for the work on Jackson's car if we put it on there we didn't secure sorry I know you want a revenue baseball then the recording captures the manager mocking Jackson and referring to her using the n-word I was very shocked I was so nervous and shaken I just didn't know what to do Jackson says she listened to the video and they cracking up and then they start talking to another customer while still sitting in the waiting room until the mechanics finished her repairs I feel like me fussing at them was going to do what nothing but that video is powerful so she posted it to social media I went to the office at auto performance to get their response to the video the owner didn't want to go on camera without talking to an attorney but he says he regrets that this happened they showed me who they are it's nothing they can say to me Jackson hopes her video sends this message just be um very mindful of who you do business with that's what I would just tell anybody Jackson says she paid more than six hundred dollars for this work she plans to take her car to a BMW dealership to get it all checked out here now the owner here at auto performance tells me this has been a business his family has owned for 50 years next year he says they have had some threatening calls since that video was posted in the last 24 hours what a story Matt talhelm live in Garner thank you Matt
0nb5sjUo,Raleigh Review,Opinion not news.,Debunked : Jack Smith Partisan Accusations Unfounded,https://newsbreak.com/n/0nb5sjUo,Fact check: Greene says Trump prosecutor Jack Smith only targets Republicans,"U.S. Rep. Marjorie Taylor Greene, R-Ga., tweeted on July 18 that ""Jack Smith is a lousy attorney ... He only targets Republicans because he's a weak little b---- for the Democrats."" Allies of former President Donald Trump have rallied around him ahead of a potential second federal indictment, portraying special counsel Jack Smith as having a partisan ax to grind. U.S. Rep. Marjorie Taylor Greene, R-Ga., was among Trump’s defenders trying to discredit Smith, who has been investigating Trump’s efforts to overturn legitimate 2020 election results and separately prosecuted Trump in the classified documents case, in which a grand jury indicted him in June. ""Jack Smith is a lousy attorney,"" Greene tweeted July 18. ""His career is filled with mistrials, overturned cases, and judicial rebukes. He only targets Republicans because he’s a weak little b---- for the Democrats."" Like any public corruption prosecutor, Smith has had some wins and losses; whether he is ""lousy"" is an opinion. But Greene’s statement that Smith ""only targets Republicans"" is wrong. The phrase she tweeted, ""mistrials, overturned cases, and judicial rebukes,"" is essentially the same phrase used in the headline of The Washington Times, a conservative newspaper. And that article said: ""Mr. Smith’s team followed the same playbook in the Trump case as in other high-stakes political prosecutions of both Republicans and Democrats."" By saying Smith ""only targets Republicans,"" Greene also ignores how a special counsel operates. U.S. Attorney Merrick Garland appointed Smith in November to lead two investigations involving Trump. Garland did so because of Trump’s announcement that he was running for president and President Joe Biden’s expected re-election campaign. That means Smith didn’t choose to ""target"" Trump; Smith was hired to investigate Trump’s actions. When Smith was appointed, he was prosecuting war crimes in Kosovo, far from any U.S. political melodrama. Smith has a decadeslong career as a prosecutor, starting in New York in the 1990s. From 2010 to 2015, he was chief of the Justice Department’s public integrity section, where his office went after politicians of both parties. Full Story: https://www.wral.com/story/fact-check-greene-says-trump-prosecutor-jack-smith-only-targets-republicans/20969672/ Subscribe to WRAL: https://youtube.com/c/wral5 Follow WRAL: Facebook: https://facebook.com/WRALTV Twitter: https://twitter.com/WRAL IG: https://instagram.com/wral About WRAL-TV: WRAL is your Raleigh, North Carolina news source. Check out our videos for the latest news in Raleigh, local sports, Raleigh weather, and more at https://WRAL.com #localnews #northcarolina",some supporters of former president Donald Trump claimed that his indictment in the classified documents case is unfair and that special prosecutor Jack Smith is biased against him Paul spay checks one of those claims for PolitiFact does special counsel Jack Smith only go after Republicans that's what Republican Marjorie Taylor green tweeted the other day you can see her claim here now first of all Smith didn't just conjure up the case against Donald Trump on his own he was in the middle of Prosecuting war crimes and Kosovo when attorney general Merrick Garland appointed him to the Trump investigation second of all Green's claim just isn't true and we don't have to look very far to prove it Jack Smith helped bring a case against former North Carolina Senator John Edwards alleging that he broke campaign Finance laws when he ran for president in 2008. you might remember that case actually fell short a jury found Edwards not guilty of one charge and then the case was dropped after they couldn't come to a consensus on the others Smith had better luck in Nashville Tennessee leading a case against a democratic judge in a bribery case in 2018 that judge was sentenced to 44 months in prison in order to pay more than thirty thousand dollars so clearly Jack Smith doesn't just Target Republicans that's why the truth rates of greens tweet false read our full fact check at wral.com
